,timestep,first_agent,agent1_initial_attitude,agent1_final_attitude,second_agent,agent2_initial_attitude,agent2_final_attitude
2491,1,42141,0.1465909090909091,0.1465909090909091,42619,0.2891666666666667,0.2701793474021171
2492,1,29295,0.25,0.25,29295,0.25,0.25
2493,1,11844,0.0,0.0,11844,0.0,0.0
2494,1,5229,0.3535714285714286,0.3535714285714286,5486,0.125,0.1707142857142857
2495,1,5356,0.025,0.025,5356,0.025,0.025
2496,1,44432,0.0625,0.0625,44432,0.0625,0.0625
2497,1,57598,-0.125,-0.125,57598,-0.125,-0.125
2498,1,27549,-0.6875,-0.6875,27549,-0.6875,-0.6875
2499,1,46437,0.0,0.0,46437,0.0,0.0
2500,1,18854,0.0,0.0,18854,0.0,0.0
2501,1,57725,0.4375,0.4375,57725,0.4375,0.4375
2502,1,73107,0.1875,0.1875,73107,0.1875,0.1875
2503,1,43050,0.0,0.0,43050,0.0,0.0
2504,1,43050,0.0,0.0,42898,0.0625,0.0515625
2505,1,32033,0.75,0.75,32083,0.225,0.48750000000000004
2506,1,32033,0.75,0.75,32083,0.48750000000000004,0.61875
2507,1,44860,0.125,0.125,44762,0.3125,0.2910714285714286
2508,1,6184,-0.125,-0.125,6184,-0.125,-0.125
2509,1,42740,0.625,0.625,43240,0.0625,0.175
2510,1,66632,-0.125,-0.125,66632,-0.125,-0.125
2511,1,34436,0.0,0.0,34219,0.3375,0.3155625
2512,1,34219,0.3155625,0.3155625,34242,0.1640625,0.1943625
2513,1,34436,0.0,0.0,34436,0.0,0.0
2514,1,42209,0.25,0.25,42209,0.25,0.25
2515,1,56993,0.1875,0.1875,56906,0.375,0.3548076923076923
2516,1,56993,0.1875,0.1875,56993,0.1875,0.1875
2517,1,26209,-0.0625,-0.0625,26209,-0.0625,-0.0625
2518,1,26371,0.6875,0.6875,26371,0.6875,0.6875
2519,1,51275,0.5625,0.5625,51275,0.5625,0.5625
2520,1,71558,-0.625,-0.625,71558,-0.625,-0.625
2521,1,21499,0.5,0.5,21499,0.5,0.5
2522,1,5682,0.375,0.375,5881,0.125,0.175
2523,1,5682,0.375,0.375,5888,0.375,0.375
2524,1,42079,-0.1875,-0.1875,42079,-0.1875,-0.1875
2525,1,41920,0.020192307692307683,0.020192307692307683,41940,-0.037500000000000006,-0.026106828638308183
2526,1,72872,0.25,0.25,72872,0.25,0.25
2527,1,72830,0.125,0.125,72830,0.125,0.125
2528,1,18701,0.9375,0.9375,18701,0.9375,0.9375
2529,1,17006,0.3125,0.3125,17006,0.3125,0.3125
2530,1,59664,0.5625,0.5625,59664,0.5625,0.5625
2531,1,5261,0.875,0.875,5261,0.875,0.875
2532,1,40732,-0.6875,-0.6875,40732,-0.6875,-0.6875
2533,1,43254,0.125,0.125,43254,0.125,0.125
2534,1,47022,0.0,0.0,47022,0.0,0.0
2535,1,14694,-0.3541666666666667,-0.3541666666666667,14660,-0.0625,-0.12083333333333335
2536,1,14694,-0.3541666666666667,-0.3541666666666667,14694,-0.3541666666666667,-0.3541666666666667
2537,1,52356,-0.125,-0.125,52356,-0.125,-0.125
2538,1,59115,0.3125,0.3125,59115,0.3125,0.3125
2539,1,64282,0.3125,0.3125,64282,0.3125,0.3125
2540,1,27590,0.4375,0.4375,27537,-0.0625,0.015277777777777779
2541,1,10393,0.0,0.0,10393,0.0,0.0
2542,1,9182,0.1875,0.1875,9182,0.1875,0.1875
2543,1,8804,0.625,0.625,8705,-0.0625,0.029166666666666688
2544,1,8719,0.5625,0.5625,8719,0.5625,0.5625
2545,1,8544,0.75,0.75,8705,0.029166666666666688,0.23340277777777785
2546,1,58319,0.625,0.625,58319,0.625,0.625
2547,1,9000,0.6125,0.6125,9065,0.015277777777777779,0.23254679410593382
2548,1,9149,0.4375,0.4375,9065,0.23254679410593382,0.2686437342404337
2549,1,9035,0.4375,0.4375,9149,0.4375,0.4375
2550,1,9035,0.4375,0.4375,9216,0.25,0.2875
2551,1,50632,0.5,0.5,50632,0.5,0.5
2552,1,61595,0.0625,0.0625,61595,0.0625,0.0625
2553,1,20619,0.125,0.125,20613,0.1875,0.1767857142857143
2554,1,52867,1.0,1.0,52720,0.0625,0.0625
2555,1,62052,0.1875,0.1875,62007,-0.0625,-0.020192307692307683
2556,1,62663,0.0,0.0,62663,0.0,0.0
2557,1,62958,0.4265625,0.4265625,62958,0.4265625,0.4265625
2558,1,36021,0.5625,0.5625,36021,0.5625,0.5625
2559,1,59651,-0.8125,-0.8125,59959,0.1875,0.1875
2560,1,59811,0.875,0.875,59668,0.25,0.5625
2561,1,59668,0.5625,0.5625,59668,0.5625,0.5625
2562,1,62047,-0.5625,-0.5625,61966,0.375,0.375
2563,1,21023,0.5,0.5,21023,0.5,0.5
2564,1,30778,0.4375,0.4375,30778,0.4375,0.4375
2565,1,68064,0.4203583916083916,0.4203583916083916,67886,0.625,0.6129710446051362
2566,1,67787,0.0625,0.0625,68073,0.10625,0.09831666666666666
2567,1,67592,0.0,0.0,68064,0.4203583916083916,0.4069671842449509
2568,1,67886,0.6129710446051362,0.6129710446051362,68108,0.49416666666666664,0.5179275422543606
2569,1,68108,0.5179275422543606,0.5179275422543606,67604,0.0,0.10358550845087211
2570,1,67592,0.0,0.0,67592,0.0,0.0
2571,1,68108,0.5179275422543606,0.5179275422543606,67787,0.0625,0.1535855084508721
2572,1,67421,0.0625,0.0625,67421,0.0625,0.0625
2573,1,67592,0.0,0.0,67432,0.0,0.0
2574,1,3392,0.125,0.125,3392,0.125,0.125
2575,1,7010,-0.375,-0.375,7010,-0.375,-0.375
2576,1,31297,-0.75,-0.75,31413,-0.0625,-0.2
2577,1,31413,-0.2,-0.2,31297,-0.75,-0.75
2578,1,42443,0.0625,0.0625,42443,0.0625,0.0625
2579,1,62716,-0.3125,-0.3125,62716,-0.3125,-0.3125
2580,1,62899,0.3125,0.3125,62920,-0.1125,-0.05531818181818183
2581,1,62899,0.3125,0.3125,62899,0.3125,0.3125
2582,1,19304,0.0625,0.0625,19304,0.0625,0.0625
2583,1,45390,-0.375,-0.375,45406,0.0,-0.07500000000000001
2584,1,45390,-0.375,-0.375,45559,0.4265625,0.4265625
2585,1,45390,-0.375,-0.375,45390,-0.375,-0.375
2586,1,4052,0.0,0.0,4052,0.0,0.0
2587,1,36042,0.125,0.125,36042,0.125,0.125
2588,1,27074,1.0,1.0,27166,0.3607142857142857,0.3607142857142857
2589,1,27074,1.0,1.0,27087,-0.125,-0.125
2590,1,2589,0.3125,0.3125,2265,0.2875,0.2925
2591,1,2589,0.3125,0.3125,2227,0.125,0.1625
2592,1,2589,0.3125,0.3125,2713,0.4375,0.42159090909090907
2593,1,2713,0.42159090909090907,0.42159090909090907,2098,0.0,0.08431818181818182
2594,1,2589,0.3125,0.3125,2109,0.25,0.2625
2595,1,41680,0.125,0.125,41680,0.125,0.125
2596,1,13435,0.21931818181818183,0.21931818181818183,13435,0.21931818181818183,0.21931818181818183
2597,1,13507,-0.3125,-0.3125,13507,-0.3125,-0.3125
2598,1,67543,-1.0,-1.0,67543,-1.0,-1.0
2599,1,73576,0.375,0.375,73524,0.25,0.275
2600,1,73576,0.375,0.375,73576,0.375,0.375
2601,1,73436,0.5,0.5,73436,0.5,0.5
2602,1,31618,0.3125,0.3125,31618,0.3125,0.3125
2603,1,69439,0.375,0.375,69477,0.15,0.195
2604,1,69785,-1.0,-1.0,69448,0.25,0.25
2605,1,69477,0.195,0.195,69408,-0.375,-0.3672111801242236
2606,1,69448,0.25,0.25,69785,-1.0,-1.0
2607,1,69750,0.625,0.625,69750,0.625,0.625
2608,1,7869,0.75,0.75,7849,-0.6875,-0.6875
2609,1,7790,0.375,0.375,7790,0.375,0.375
2610,1,4254,0.5625,0.5625,4089,0.1125,0.2025
2611,1,55045,0.3125,0.3125,55045,0.3125,0.3125
2612,1,63453,0.0,0.0,63380,0.5,0.5
2613,1,63213,0.3125,0.3125,63213,0.3125,0.3125
2614,1,63323,1.0,1.0,63380,0.5,0.5
2615,1,29095,0.10625,0.10625,29097,0.0,0.02125
2616,1,63959,-0.21634615384615385,-0.21634615384615385,64037,0.1375,0.08980965213130818
2617,1,67980,0.5,0.5,67980,0.5,0.5
2618,1,41704,0.625,0.625,41704,0.625,0.625
2619,1,31449,0.5625,0.5625,31449,0.5625,0.5625
2620,1,67068,0.3125,0.3125,67068,0.3125,0.3125
2621,1,46653,0.125,0.125,46422,0.0625,0.075
2622,1,46422,0.075,0.075,46253,0.0625,0.065
2623,1,46653,0.125,0.125,46653,0.125,0.125
2624,1,41796,0.5,0.5,41796,0.5,0.5
2625,1,8691,0.125,0.125,8691,0.125,0.125
2626,1,31351,0.3125,0.3125,31351,0.3125,0.3125
2627,1,9398,0.5,0.5,9557,0.2,0.26
2628,1,21829,0.375,0.375,21913,0.07500000000000001,0.135
2629,1,16487,0.4375,0.4375,16487,0.4375,0.4375
2630,1,4250,0.3125,0.3125,4250,0.3125,0.3125
2631,1,57416,-0.75,-0.75,57416,-0.75,-0.75
2632,1,25273,0.05,0.05,25621,0.25,0.2268421052631579
2633,1,25352,0.25,0.25,25402,0.3125,0.3020833333333333
2634,1,25273,0.05,0.05,25352,0.25,0.2268421052631579
2635,1,25456,0.875,0.875,25402,0.3020833333333333,0.5885416666666667
2636,1,31093,0.1875,0.1875,31093,0.1875,0.1875
2637,1,33139,0.375,0.375,33139,0.375,0.375
2638,1,33544,-0.4375,-0.4375,33544,-0.4375,-0.4375
2639,1,62767,-0.0625,-0.0625,62767,-0.0625,-0.0625
2640,1,35262,0.35661290322580647,0.35661290322580647,35068,0.225,0.2513225806451613
2641,1,35105,0.1625,0.1625,35105,0.1625,0.1625
2642,1,35262,0.35661290322580647,0.35661290322580647,35022,0.5,0.48410484477474347
2643,1,35105,0.1625,0.1625,35017,0.375,0.3540671641791045
2644,1,35017,0.3540671641791045,0.3540671641791045,35262,0.35661290322580647,0.35610776870511435
2645,1,8226,0.3125,0.3125,8226,0.3125,0.3125
2646,1,19479,0.9375,0.9375,19479,0.9375,0.9375
2647,1,62884,0.5,0.5,62884,0.5,0.5
2648,1,64917,0.75,0.75,64917,0.75,0.75
2649,1,35642,0.0515625,0.0515625,35642,0.0515625,0.0515625
2650,1,35572,0.0,0.0,35572,0.0,0.0
2651,1,35407,0.25,0.25,35407,0.25,0.25
2652,1,57142,0.6875,0.6875,57142,0.6875,0.6875
2653,1,61928,1.0,1.0,61919,0.375,0.375
2654,1,52413,0.8125,0.8125,52984,0.35833333333333334,0.5854166666666667
2655,1,52581,0.75,0.75,52581,0.75,0.75
2656,1,52581,0.75,0.75,52569,0.35,0.55
2657,1,52413,0.8125,0.8125,52569,0.55,0.68125
2658,1,19406,0.0625,0.0625,19406,0.0625,0.0625
2659,1,30972,0.125,0.125,30972,0.125,0.125
2660,1,37681,0.5,0.5,37589,0.3125,0.35
2661,1,37854,0.375,0.375,37854,0.375,0.375
2662,1,30489,0.5486111111111112,0.5486111111111112,30231,0.4375,0.45972222222222225
2663,1,30231,0.45972222222222225,0.45972222222222225,30194,0.5125,0.5040067123678948
2664,1,30231,0.45972222222222225,0.45972222222222225,30683,0.0,0.09194444444444445
2665,1,30194,0.5040067123678948,0.5040067123678948,30497,-0.6875,-0.6875
2666,1,30489,0.5486111111111112,0.5486111111111112,30584,0.4375,0.45972222222222225
2667,1,31132,0.875,0.875,30760,0.425,0.65
2668,1,79763,0.625,0.625,80138,0.525,0.575
2669,1,61457,-0.625,-0.625,61457,-0.625,-0.625
2670,1,44251,0.5625,0.5625,44251,0.5625,0.5625
2671,1,18817,-0.625,-0.625,18817,-0.625,-0.625
2672,1,56718,0.275,0.275,56319,0.625,0.6225862068965518
2673,1,56319,0.6225862068965518,0.6225862068965518,56664,0.625,0.6245234164553174
2674,1,56319,0.6225862068965518,0.6225862068965518,56718,0.275,0.34451724137931033
2675,1,71310,0.23942307692307693,0.23942307692307693,71462,0.19788461538461538,0.2061923076923077
2676,1,71259,0.9375,0.9375,71310,0.23942307692307693,0.5884615384615385
2677,1,17962,0.0,0.0,17962,0.0,0.0
2678,1,52907,0.125,0.125,52428,0.0,0.025
2679,1,52907,0.125,0.125,52705,0.2890625,0.2685546875
2680,1,52687,0.625,0.625,52504,0.375,0.5
2681,1,52587,0.4265625,0.4265625,52587,0.4265625,0.4265625
2682,1,52705,0.2685546875,0.2685546875,52907,0.125,0.1537109375
2683,1,73645,0.0,0.0,73645,0.0,0.0
2684,1,41610,0.375,0.375,41610,0.375,0.375
2685,1,18646,-0.0625,-0.0625,18724,0.0975,0.07278177777777778
2686,1,43996,0.0625,0.0625,43881,-1.0,-1.0
2687,1,67919,0.875,0.875,67919,0.875,0.875
2688,1,62002,0.48333333333333334,0.48333333333333334,62076,0.25,0.2966666666666667
2689,1,62002,0.48333333333333334,0.48333333333333334,62002,0.48333333333333334,0.48333333333333334
2690,1,49965,0.4375,0.4375,49965,0.4375,0.4375
2691,1,49847,0.6125,0.6125,49847,0.6125,0.6125
2692,1,49855,0.75,0.75,49777,0.3375,0.54375
2693,1,35776,0.37386363636363634,0.37386363636363634,36044,0.6193181818181819,0.6087159709618876
2694,1,36044,0.6087159709618876,0.6087159709618876,35776,0.37386363636363634,0.4208341032832866
2695,1,62980,0.25,0.25,62980,0.25,0.25
2696,1,21164,0.8125,0.8125,21091,0.4182692307692308,0.6153846153846154
2697,1,21164,0.8125,0.8125,21142,0.3125,0.5625
2698,1,21091,0.6153846153846154,0.6153846153846154,21105,0.2125,0.29307692307692307
2699,1,21164,0.8125,0.8125,21091,0.6153846153846154,0.7139423076923077
2700,1,55016,0.3125,0.3125,55016,0.3125,0.3125
2701,1,34416,0.2951923076923077,0.2951923076923077,34416,0.2951923076923077,0.2951923076923077
2702,1,34230,0.20903846153846153,0.20903846153846153,34230,0.20903846153846153,0.20903846153846153
2703,1,46141,0.0,0.0,46141,0.0,0.0
2704,1,62042,0.5,0.5,62042,0.5,0.5
2705,1,62891,0.25,0.25,62891,0.25,0.25
2706,1,3453,0.1875,0.1875,3453,0.1875,0.1875
2707,1,7792,0.4375,0.4375,7792,0.4375,0.4375
2708,1,7795,0.6819444444444445,0.6819444444444445,7795,0.6819444444444445,0.6819444444444445
2709,1,35161,-0.1875,-0.1875,35161,-0.1875,-0.1875
2710,1,21471,0.9375,0.9375,21471,0.9375,0.9375
2711,1,31867,-0.04083333333333333,-0.04083333333333333,32156,0.0625,0.04411125925925926
2712,1,31867,-0.04083333333333333,-0.04083333333333333,31867,-0.04083333333333333,-0.04083333333333333
2713,1,21876,0.5,0.5,21876,0.5,0.5
2714,1,19441,0.275,0.275,19441,0.275,0.275
2715,1,61697,0.125,0.125,61697,0.125,0.125
2716,1,36057,0.0,0.0,36057,0.0,0.0
2717,1,8484,0.4375,0.4375,8484,0.4375,0.4375
2718,1,66250,0.0,0.0,66260,0.375,0.35625
2719,1,66360,0.625,0.625,66250,0.0,0.125
2720,1,66360,0.625,0.625,66360,0.625,0.625
2721,1,67891,-0.5625,-0.5625,67891,-0.5625,-0.5625
2722,1,36078,0.0625,0.0625,36078,0.0625,0.0625
2723,1,57960,-0.375,-0.375,57960,-0.375,-0.375
2724,1,73613,0.5,0.5,73637,0.1,0.18000000000000002
2725,1,73613,0.5,0.5,73661,0.125,0.2
2726,1,73655,-0.3607142857142857,-0.3607142857142857,73613,0.5,0.5
2727,1,67207,-0.0625,-0.0625,67207,-0.0625,-0.0625
2728,1,73686,0.375,0.375,73686,0.375,0.375
2729,1,10117,0.625,0.625,10117,0.625,0.625
2730,1,31210,0.3125,0.3125,31390,-0.75,-0.75
2731,1,33612,0.625,0.625,33612,0.625,0.625
2732,1,36065,0.0,0.0,36065,0.0,0.0
2733,1,50713,0.3535714285714286,0.3535714285714286,50347,0.5,0.48398184688239937
2734,1,50042,0.125,0.125,50713,0.3535714285714286,0.33174052478134114
2735,1,50713,0.33174052478134114,0.33174052478134114,50042,0.125,0.16634810495626823
2736,1,55868,0.5,0.5,55715,0.3541666666666667,0.38333333333333336
2737,1,55626,0.037500000000000006,0.037500000000000006,55667,0.25,0.22626623376623375
2738,1,56088,0.625,0.625,55624,0.0625,0.175
2739,1,55778,-0.020192307692307683,-0.020192307692307683,55646,0.0,-0.004038461538461537
2740,1,55928,0.14400000000000002,0.14400000000000002,56130,0.1875,0.17968422897196262
2741,1,55622,0.5,0.5,56088,0.625,0.6125
2742,1,56130,0.17968422897196262,0.17968422897196262,56223,0.35,0.33008138031895595
2743,1,55868,0.5,0.5,56234,0.22,0.276
2744,1,55963,-0.375,-0.375,55963,-0.375,-0.375
2745,1,55964,0.9375,0.9375,55981,0.047072201146178064,0.3542737447355668
2746,1,17979,0.375,0.375,17979,0.375,0.375
2747,1,9498,0.75,0.75,9498,0.75,0.75
2748,1,38984,0.4875,0.4875,38566,0.4375,0.4475
2749,1,38707,0.225,0.225,38963,0.375,0.35661290322580647
2750,1,38707,0.225,0.225,38707,0.225,0.225
2751,1,78986,0.125,0.125,78986,0.125,0.125
2752,1,70992,0.625,0.625,70992,0.625,0.625
2753,1,71275,0.125,0.125,71298,0.125,0.125
2754,1,66053,-0.025,-0.025,65957,0.0,-0.005000000000000001
2755,1,66279,0.3125,0.3125,65969,-0.125,-0.0693181818181818
2756,1,66317,0.1875,0.1875,66204,0.3125,0.2951923076923077
2757,1,66204,0.2951923076923077,0.2951923076923077,66126,0.35625,0.3461542396893693
2758,1,66198,0.0,0.0,66397,0.0515625,0.042313476562499994
2759,1,13649,0.35625,0.35625,13687,-0.11416666666666667,-0.05345399137001076
2760,1,13480,0.287373628096582,0.287373628096582,13354,-0.0515625,0.007530175202640613
2761,1,13687,-0.05345399137001076,-0.05345399137001076,13480,0.287373628096582,0.2587900087281794
2762,1,45042,0.5625,0.5625,45042,0.5625,0.5625
2763,1,19444,0.0,0.0,19444,0.0,0.0
2764,1,63844,0.02301282051282054,0.02301282051282054,63844,0.02301282051282054,0.02301282051282054
2765,1,11139,0.4241454560576062,0.4241454560576062,11555,0.425,0.42482909121152124
2766,1,11555,0.42482909121152124,0.42482909121152124,11659,0.625,0.6128171222132599
2767,1,11189,0.07500000000000001,0.07500000000000001,11139,0.4241454560576062,0.4075327264874321
2768,1,11307,0.6875,0.6875,11300,0.875,0.875
2769,1,11338,0.625,0.625,11307,0.6875,0.6875
2770,1,11338,0.625,0.625,11139,0.4075327264874321,0.5153486233599052
2771,1,11338,0.625,0.625,11189,0.07500000000000001,0.35000000000000003
2772,1,60151,0.3625,0.3625,60151,0.3625,0.3625
2773,1,60481,0.9375,0.9375,60161,0.5475,0.7424999999999999
2774,1,60481,0.9375,0.9375,60161,0.7424999999999999,0.84
2775,1,67061,0.375,0.375,66643,-0.25,-0.225
2776,1,67061,0.375,0.375,67061,0.375,0.375
2777,1,72293,0.0,0.0,72293,0.0,0.0
2778,1,72286,0.5,0.5,72327,0.25,0.3
2779,1,11010,0.5,0.5,11010,0.5,0.5
2780,1,14380,0.625,0.625,14194,0.375,0.5
2781,1,14178,0.0625,0.0625,14149,0.175,0.15789999999999998
2782,1,14178,0.0625,0.0625,14078,-0.25,-0.22083333333333333
2783,1,14387,0.325,0.325,14129,-0.1875,-0.14194444444444446
2784,1,61534,0.375,0.375,61534,0.375,0.375
2785,1,22719,0.0625,0.0625,22719,0.0625,0.0625
2786,1,75740,0.3535714285714286,0.3535714285714286,75740,0.3535714285714286,0.3535714285714286
2787,1,75748,0.125,0.125,75748,0.125,0.125
2788,1,62902,-0.5625,-0.5625,62988,0.06607142857142856,0.006036443148688016
2789,1,18223,0.0,0.0,18223,0.0,0.0
2790,1,18223,0.0,0.0,18272,0.0,0.0
2791,1,18210,0.25,0.25,18331,0.48333333333333334,0.46570370370370373
2792,1,17337,0.2604166666666667,0.2604166666666667,16942,0.3020833333333333,0.2946889671361502
2793,1,16942,0.2946889671361502,0.2946889671361502,17337,0.2604166666666667,0.2672711267605634
2794,1,41760,-0.1875,-0.1875,41760,-0.1875,-0.1875
2795,1,33635,0.9375,0.9375,33635,0.9375,0.9375
2796,1,13356,-0.25,-0.25,13356,-0.25,-0.25
2797,1,20901,0.25,0.25,20901,0.25,0.25
2798,1,32494,0.4375,0.4375,32494,0.4375,0.4375
2799,1,78278,0.6875,0.6875,78060,0.3125,0.5
2800,1,78278,0.6875,0.6875,78295,0.35833333333333334,0.5229166666666667
2801,1,78400,0.25,0.25,78333,0.5625,0.5520833333333334
2802,1,78333,0.5520833333333334,0.5520833333333334,78133,0.3607142857142857,0.3983777487739282
2803,1,78201,0.5,0.5,78176,-0.0625,0.021875000000000006
2804,1,78465,0.375,0.375,78428,0.3,0.315
2805,1,78472,0.485,0.485,78414,0.125,0.197
2806,1,78133,0.3983777487739282,0.3983777487739282,78400,0.25,0.27967554975478565
2807,1,78472,0.485,0.485,78472,0.485,0.485
2808,1,52046,0.8125,0.8125,51945,-0.2625,-0.2625
2809,1,52167,-0.5625,-0.5625,52126,0.25,0.25
2810,1,52046,0.8125,0.8125,52167,-0.5625,-0.5625
2811,1,69714,0.5625,0.5625,69851,0.21250000000000002,0.28250000000000003
2812,1,69851,0.28250000000000003,0.28250000000000003,69534,0.25,0.2565
2813,1,49522,0.0625,0.0625,49522,0.0625,0.0625
2814,1,19130,0.0,0.0,19130,0.0,0.0
2815,1,11807,0.375,0.375,11807,0.375,0.375
2816,1,49880,0.0,0.0,49880,0.0,0.0
2817,1,64308,0.75,0.75,64322,0.4,0.575
2818,1,64308,0.75,0.75,64308,0.75,0.75
2819,1,56528,-0.0625,-0.0625,56528,-0.0625,-0.0625
2820,1,51528,0.875,0.875,51592,0.3125,0.59375
2821,1,51528,0.875,0.875,51513,0.17500000000000002,0.525
2822,1,42518,0.3125,0.3125,42396,-1.0,-1.0
2823,1,43579,0.0625,0.0625,43579,0.0625,0.0625
2824,1,20735,0.5625,0.5625,20718,0.3125,0.4375
2825,1,20735,0.5625,0.5625,20735,0.5625,0.5625
2826,1,16583,0.3125,0.3125,16583,0.3125,0.3125
2827,1,16583,0.3125,0.3125,16649,0.325,0.3225909090909091
2828,1,64599,0.3125,0.3125,64582,0.0,0.0625
2829,1,45207,0.125,0.125,45207,0.125,0.125
2830,1,45107,0.025,0.025,45107,0.025,0.025
2831,1,20640,0.0625,0.0625,20640,0.0625,0.0625
2832,1,48265,0.9375,0.9375,48898,-0.75,-0.75
2833,1,20793,0.1875,0.1875,20793,0.1875,0.1875
2834,1,21218,0.5,0.5,21218,0.5,0.5
2835,1,45605,0.9375,0.9375,45605,0.9375,0.9375
2836,1,50197,0.5,0.5,50707,0.2,0.26
2837,1,60362,0.625,0.625,60362,0.625,0.625
2838,1,19369,-0.6875,-0.6875,19369,-0.6875,-0.6875
2839,1,76357,0.25,0.25,76357,0.25,0.25
2840,1,6464,0.3125,0.3125,6464,0.3125,0.3125
2841,1,63857,0.1767857142857143,0.1767857142857143,63898,0.125,0.13535714285714287
2842,1,65186,0.0,0.0,65186,0.0,0.0
2843,1,37458,1.0,1.0,37700,0.1875,0.1875
2844,1,37618,0.3375,0.3375,37835,0.6875,0.6875
2845,1,37458,1.0,1.0,37700,0.1875,0.1875
2846,1,37835,0.6875,0.6875,37387,-0.6875,-0.6875
2847,1,32816,0.3125,0.3125,32978,-0.5625,-0.5625
2848,1,32926,1.0,1.0,32816,0.3125,0.3125
2849,1,32926,1.0,1.0,32842,0.42159090909090907,0.42159090909090907
2850,1,32842,0.42159090909090907,0.42159090909090907,32715,0.43449321307376315,0.43202787456740693
2851,1,40676,0.5625,0.5625,40676,0.5625,0.5625
2852,1,78571,0.15787837837837837,0.15787837837837837,78720,0.075,0.09157567567567568
2853,1,78571,0.15787837837837837,0.15787837837837837,78602,0.2893918918918919,0.2713045366129324
2854,1,78602,0.2713045366129324,0.2713045366129324,79041,0.0,0.05426090732258648
2855,1,79041,0.05426090732258648,0.05426090732258648,78946,0.3125,0.289057604927794
2856,1,33005,0.25,0.25,32792,0.5520833333333334,0.5403356481481482
2857,1,60655,0.375,0.375,60655,0.375,0.375
2858,1,26228,0.375,0.375,26228,0.375,0.375
2859,1,20807,0.9375,0.9375,20807,0.9375,0.9375
2860,1,18825,-0.125,-0.125,18825,-0.125,-0.125
2861,1,18851,0.3125,0.3125,18851,0.3125,0.3125
2862,1,19225,-0.0625,-0.0625,19225,-0.0625,-0.0625
2863,1,45581,0.5,0.5,45574,0.1875,0.25
2864,1,36541,0.125,0.125,36267,0.25,0.23214285714285715
2865,1,36527,0.075,0.075,36500,0.075,0.075
2866,1,36530,-0.125,-0.125,36537,0.4375,0.4375
2867,1,36527,0.075,0.075,36527,0.075,0.075
2868,1,36267,0.23214285714285715,0.23214285714285715,36530,-0.125,-0.07682724252491693
2869,1,36530,-0.07682724252491693,-0.07682724252491693,36541,0.125,0.09342370812345425
2870,1,36500,0.075,0.075,36471,0.5625,0.5625
2871,1,36527,0.075,0.075,36155,0.065,0.067
2872,1,13323,0.5625,0.5625,13323,0.5625,0.5625
2873,1,32988,0.4375,0.4375,32988,0.4375,0.4375
2874,1,24860,0.375,0.375,24860,0.375,0.375
2875,1,41498,0.875,0.875,41205,0.575,0.575
2876,1,41498,0.875,0.875,41498,0.875,0.875
2877,1,77236,0.25,0.25,77771,0.1,0.13
2878,1,19515,0.5625,0.5625,19515,0.5625,0.5625
2879,1,39345,0.375,0.375,39345,0.375,0.375
2880,1,4699,0.625,0.625,4527,-0.0125,0.28500000000000003
2881,1,4866,-0.0625,-0.0625,4866,-0.0625,-0.0625
2882,1,4524,0.125,0.125,4618,0.5,0.48928571428571427
2883,1,34306,0.25,0.25,34306,0.25,0.25
2884,1,75106,0.8125,0.8125,75106,0.8125,0.8125
2885,1,20946,1.0,1.0,21038,0.1875,0.1875
2886,1,21038,0.1875,0.1875,21038,0.1875,0.1875
2887,1,58591,0.3125,0.3125,58591,0.3125,0.3125
2888,1,51614,0.25,0.25,51614,0.25,0.25
2889,1,26329,-1.0,-1.0,26329,-1.0,-1.0
2890,1,65057,0.1875,0.1875,64936,0.0875,0.1075
2891,1,65057,0.1875,0.1875,65057,0.1875,0.1875
2892,1,56758,0.375,0.375,56758,0.375,0.375
2893,1,60589,0.25,0.25,60589,0.25,0.25
2894,1,40599,0.1875,0.1875,40599,0.1875,0.1875
2895,1,79910,0.0625,0.0625,80031,0.0125,0.022500000000000003
2896,1,79910,0.0625,0.0625,79544,0.10762658227848101,0.09947013341878973
2897,1,79544,0.09947013341878973,0.09947013341878973,79910,0.0625,0.06989402668375795
2898,1,37444,0.5625,0.5625,37797,-0.5,-0.5
2899,1,37451,0.8125,0.8125,37396,0.0625,0.4375
2900,1,37451,0.8125,0.8125,37910,0.5488636363636363,0.6806818181818182
2901,1,37396,0.4375,0.4375,37377,0.3125,0.3375
2902,1,6819,0.5,0.5,6760,0.5,0.5
2903,1,6819,0.5,0.5,6819,0.5,0.5
2904,1,8423,0.5625,0.5625,8423,0.5625,0.5625
2905,1,49473,0.1875,0.1875,49473,0.1875,0.1875
2906,1,28159,0.1875,0.1875,28159,0.1875,0.1875
2907,1,37406,0.375,0.375,37406,0.375,0.375
2908,1,37406,0.375,0.375,37537,0.125,0.175
2909,1,33831,0.4375,0.4375,33831,0.4375,0.4375
2910,1,66941,-0.5625,-0.5625,66620,0.3125,0.3125
2911,1,10376,0.625,0.625,10376,0.625,0.625
2912,1,33681,0.3125,0.3125,33205,0.48295454545454547,0.4657682193839219
2913,1,50494,0.1875,0.1875,50494,0.1875,0.1875
2914,1,51155,0.125,0.125,51155,0.125,0.125
2915,1,51038,0.49027777777777776,0.49027777777777776,51038,0.49027777777777776,0.49027777777777776
2916,1,51155,0.125,0.125,51137,0.3125,0.2910714285714286
2917,1,50981,0.0,0.0,50916,0.4375,0.4265625
2918,1,51155,0.125,0.125,50981,0.0,0.025
