,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid,actualpayback,intention,tolerated_payback,year
41100,11,19531,0.26647318398079545,0.0,1,0,360010017003001,0.0,0.5464954008837412,10.0,2016.0
41101,11,33868,0.5515634816003668,0.25,1,0,360010146151018,0.0,0.707997494270893,15.0,2016.0
41102,11,15767,0.7378597485403953,0.5,1,1,360010135033000,0.0,0.8228984433865044,7.5,2016.0
41103,11,29951,0.6790193801858976,1.0,1,1,360010146093006,0.0,0.8491934416336878,7.5,2016.0
41104,11,54530,-0.1386445974338089,0.5,1,0,360010140012012,0.0,0.4094513433904723,15.0,2016.0
41105,11,48327,0.25337783785953505,0.5,1,0,360010135061017,0.0,0.5943683261183427,7.5,2016.0
41106,11,73211,0.07993605941006963,0.75,1,0,360010016003004,0.0,0.5395808392237298,6.0,2016.0
41107,11,24120,0.4757023987780713,1.0,1,1,360010004031000,0.0,0.7532888215036162,6.0,2016.0
41108,11,10177,0.3125,0.0,1,0,360010021002002,0.0,0.56820625,10.0,2016.0
41109,11,43542,0.125,0.5,1,0,360010148032017,0.0,0.5338125,7.5,2016.0
41110,11,33977,0.4473856660361928,0.25,1,0,360010146151018,0.0,0.658856818669272,5.0,2016.0
41111,11,30368,0.9375,0.75,1,1,360010004011034,0.0,0.94409375,7.5,2016.0
41112,11,33954,1.0,1.0,1,1,360010146151018,0.0,1.0006,15.0,2016.0
41113,11,29979,0.5321494755244756,0.75,1,1,360010146093006,0.0,0.7528899076048952,6.0,2016.0
41114,11,1740,0.0625,0.25,1,0,360010138016010,0.0,0.47730625,7.5,2016.0
41115,11,29887,0.5845869799903181,0.75,1,1,360010146093006,0.0,0.777624678461433,10.0,2016.0
41116,11,35417,0.1875,0.0,1,0,360010006003015,0.0,0.50924375,5.0,2016.0
41117,11,69020,0.3125,0.5,1,0,360010146131029,0.0,0.6222562500000001,10.0,2016.0
41118,11,60850,0.3125,1.0,1,0,360010143024046,0.0,0.67630625,7.5,2016.0
41119,11,30354,0.6232002483976222,1.0,1,1,360010004011034,0.0,0.8228635571691584,6.0,2016.0
41120,11,34665,0.8125,-1.0,1,0,360010004034012,0.0,0.6959562499999999,7.5,2016.0
41121,11,3819,0.375,0.75,1,0,360010142022000,0.0,0.6787624999999999,15.0,2016.0
41122,11,27461,0.0625,-0.25,1,0,360010129001002,0.0,0.42325624999999995,5.0,2016.0
41123,11,18316,0.45900997510142,0.75,1,0,360010146062008,0.0,0.7183900052553398,15.0,2016.0
41124,11,73294,0.17513531206618957,0.5,1,0,360010016003004,0.0,0.5574613267016216,15.0,2016.0
41125,11,46397,-0.3125,0.0,1,0,360010135032029,0.0,0.27339374999999994,10.0,2016.0
41126,11,5110,0.5,1.0,1,1,360010146072015,0.0,0.7647499999999999,15.0,2016.0
