,timestep,case_id,attitude,pbc,subnorms
567,1,60545,0.625,-0.6666666666666666,0.75
568,1,24867,0.5185452432156273,-0.6666666666666666,0.5
569,1,2109,0.25,-0.5,0.0
570,1,24867,0.5032983533211635,-0.6666666666666666,0.5
571,1,24698,0.0,-0.3333333333333333,0.0
572,1,24867,0.5032983533211635,-0.6666666666666666,0.5
573,1,60589,0.25,-0.3333333333333333,0.5
574,1,24867,0.4868573790810444,-0.6666666666666666,0.5
575,1,59131,0.5625,-0.5,0.75
576,1,53967,0.2625,-0.1666666666666666,0.75
577,1,18272,0.0,-0.3333333333333333,0.75
578,1,53967,0.2375625,-0.1666666666666666,0.75
579,1,26329,-1.0,-0.3333333333333333,0.25
580,1,53967,0.2375625,-0.1666666666666666,0.75
581,1,75685,-0.4375,-0.1666666666666666,0.25
582,1,53967,0.21659055833333327,-0.1666666666666666,0.75
583,1,47293,1.0,-0.3333333333333333,0.0
584,1,9780,0.25,-0.1666666666666666,0.5
585,1,55955,0.375,-0.1666666666666666,0.25
586,1,9780,0.275,-0.1666666666666666,0.5
587,1,50707,0.125,-0.1666666666666666,0.5
588,1,9780,0.2552857142857143,-0.1666666666666666,0.5
589,1,38581,0.5,-0.6666666666666666,0.0
590,1,9780,0.3042285714285714,-0.1666666666666666,0.5
591,1,63857,0.1875,0.0,0.0
592,1,16446,0.2394230769230769,-0.1666666666666666,0.5
593,1,67891,-0.5625,0.1666666666666666,0.0
594,1,16446,0.2394230769230769,-0.1666666666666666,0.5
595,1,11659,0.625,-1.0,0.0
596,1,16446,0.31653846153846155,-0.1666666666666666,0.5
597,1,24231,-1.0,0.0,0.5
598,1,55964,0.9375,-0.1666666666666666,0.5
599,1,75040,0.375,-0.3333333333333333,0.5
600,1,55964,0.9375,-0.1666666666666666,0.5
601,1,55667,0.25,0.1666666666666666,0.75
602,1,55964,0.9375,-0.1666666666666666,0.5
603,1,56088,0.625,-0.5,-0.5
604,1,55964,0.9375,-0.1666666666666666,0.5
605,1,56001,0.875,0.0,0.25
606,1,55964,0.9375,-0.1666666666666666,0.5
607,1,51155,0.125,-1.0,-0.5
608,1,55964,0.9375,-0.1666666666666666,0.5
609,1,51784,0.5,0.0,0.5
610,1,55964,0.9375,-0.1666666666666666,0.5
611,1,30778,0.4375,-0.3333333333333333,0.0
612,1,55964,0.9375,-0.1666666666666666,0.5
613,1,60393,0.0625,-0.5,0.25
614,1,55964,0.9375,-0.1666666666666666,0.5
615,1,56223,0.3125,0.0,0.0
616,1,55963,-0.375,0.0,0.0
617,1,58886,0.375,-0.5,1.0
618,1,55963,-0.375,0.0,0.0
619,1,2265,0.25,0.0,1.0
620,1,55963,-0.375,0.0,0.0
621,1,55964,0.9375,-0.1666666666666666,0.5
622,1,55963,-0.375,0.0,0.0
623,1,55667,0.25,0.1666666666666666,0.75
624,1,55963,-0.375,0.0,0.0
625,1,16583,0.3125,-0.8333333333333334,0.0
626,1,55963,-0.375,0.0,0.0
627,1,31460,0.1875,-0.3333333333333333,0.75
628,1,55963,-0.3663461538461539,0.0,0.0
629,1,5881,0.0625,-0.5,0.0
630,1,55963,-0.3481366863905326,0.0,0.0
631,1,61534,0.375,-0.1666666666666666,0.25
632,1,55963,-0.3481366863905326,0.0,0.0
633,1,62042,0.5,-0.3333333333333333,0.0
634,1,44033,0.5,-0.1666666666666666,1.0
635,1,45605,0.9375,0.0,0.5
636,1,44033,0.5875,-0.1666666666666666,1.0
637,1,60057,0.375,-0.6666666666666666,0.5
638,1,44033,0.5739000000000001,-0.1666666666666666,1.0
639,1,33544,-0.4375,-0.3333333333333333,0.0
640,1,25321,0.4375,-0.1666666666666666,0.0
641,1,25321,0.4375,-0.1666666666666666,0.0
642,1,25321,0.4375,-0.1666666666666666,0.0
643,1,35161,-0.1875,-0.3333333333333333,1.0
644,1,25321,0.4375,-0.1666666666666666,0.0
645,1,41846,0.5,0.0,1.0
646,1,65307,-0.0625,-0.3333333333333333,0.75
647,1,28749,0.0625,-0.6666666666666666,0.0
648,1,65307,-0.0435,-0.3333333333333333,0.75
649,1,69217,0.8125,-1.0,0.0
650,1,65307,-0.0435,-0.3333333333333333,0.75
651,1,44860,0.125,-0.5,0.5
652,1,65307,-0.017148525714285708,-0.3333333333333333,0.75
653,1,37537,0.125,-0.5,1.0
654,1,65307,0.006051378866825961,-0.3333333333333333,0.75
655,1,45559,0.4375,-0.3333333333333333,0.5
656,1,65307,0.0716790044107721,-0.3333333333333333,0.75
657,1,2713,0.4375,-0.1666666666666666,0.5
658,1,48896,0.3875,-0.1666666666666666,0.5
659,1,48896,0.3875,-0.1666666666666666,0.5
660,1,48896,0.3875,-0.1666666666666666,0.5
661,1,51510,0.8125,-0.5,0.0
662,1,48896,0.4725,-0.1666666666666666,0.5
663,1,43996,0.0625,-0.1666666666666666,0.5
664,1,48896,0.4622226666666666,-0.1666666666666666,0.5
665,1,43913,0.625,-0.5,0.25
666,1,48896,0.4947781333333333,-0.1666666666666666,0.5
667,1,20619,0.125,-0.1666666666666666,0.5
668,1,48896,0.4833303319884881,-0.1666666666666666,0.5
669,1,66397,0.1737688976921815,-0.1666666666666666,0.0
670,1,66318,-0.02041053717765784,0.5,0.5
671,1,13687,-0.125,0.0,0.5
672,1,66318,-0.03968245310220174,0.5,0.5
673,1,63857,0.1875,0.0,0.0
674,1,66318,-0.0018250323179858923,0.5,0.5
675,1,7511,0.3125,0.0,0.5
676,1,7511,0.3125,0.0,0.5
677,1,26329,-1.0,-0.3333333333333333,0.25
678,1,7511,0.3125,0.0,0.5
679,1,9035,0.4375,0.0,1.0
680,1,7511,0.3375,0.0,0.5
681,1,18851,0.3125,-0.8333333333333334,0.5
682,1,7511,0.3328636363636364,0.0,0.5
683,1,14178,0.0625,-0.3333333333333333,1.0
684,1,16401,0.4225,-0.1666666666666666,0.0
685,1,16496,0.6875,0.5,0.0
686,1,16401,0.4755,-0.1666666666666666,0.0
687,1,60117,0.12037604281177725,0.0,0.25
688,1,16401,0.4616886069536742,-0.1666666666666666,0.0
689,1,6851,0.75,-0.5,0.0
690,1,16401,0.5192736391759142,-0.1666666666666666,0.0
691,1,56001,0.875,0.0,0.25
692,1,16401,0.5902663663931809,-0.1666666666666666,0.0
693,1,35764,-0.375,-0.3333333333333333,1.0
694,1,16401,0.5902663663931809,-0.1666666666666666,0.0
695,1,6760,0.5,-0.1666666666666666,0.75
696,1,53285,0.02187500000000001,0.0,0.75
697,1,36042,0.125,-0.1666666666666666,0.25
698,1,53285,0.03999553571428571,0.0,0.75
699,1,64376,0.1875,-0.5,0.5
700,1,53285,0.06631649166993721,0.0,0.75
701,1,31626,0.3125,-0.6666666666666666,0.75
702,1,53285,0.1104001793845295,0.0,0.75
703,1,52126,0.25,-0.8333333333333334,0.5
704,1,52126,0.25,-0.8333333333333334,0.5
705,1,56223,0.3125,0.0,0.0
706,1,52126,0.2625,-0.8333333333333334,0.5
707,1,38707,0.1875,-0.3333333333333333,0.0
708,1,52126,0.2502692307692308,-0.8333333333333334,0.5
709,1,44432,0.0625,0.0,0.25
710,1,52126,0.22775849246548324,-0.8333333333333334,0.5
711,1,31351,0.3125,-0.1666666666666666,0.0
712,1,52126,0.2447067939723866,-0.8333333333333334,0.5
713,1,38984,0.3480054104961956,-0.3333333333333333,0.0
714,1,38707,0.21960108209923912,-0.3333333333333333,0.0
715,1,38324,0.0625,-0.1666666666666666,0.25
716,1,38707,0.1987113190113388,-0.3333333333333333,0.0
717,1,40974,0.4375,-0.1666666666666666,-0.25
718,1,38707,0.246469055209071,-0.3333333333333333,0.0
719,1,51784,0.5,0.0,0.5
720,1,38707,0.2971752441672568,-0.3333333333333333,0.0
721,1,41943,0.0625,-0.3333333333333333,0.5
722,1,38707,0.2737377826297891,-0.3333333333333333,0.0
723,1,19344,0.125,-0.5,0.0
724,1,38707,0.2541035646097176,-0.3333333333333333,0.0
725,1,28861,0.1875,-0.1666666666666666,0.0
726,1,38707,0.2429667457523751,-0.3333333333333333,0.0
727,1,50770,0.375,-0.1666666666666666,0.5
728,1,66317,0.225,-1.0,0.0
729,1,66279,0.3125,0.0,0.5
730,1,66317,0.2425,-1.0,0.0
731,1,66360,0.625,-0.1666666666666666,0.25
732,1,66317,0.319,-1.0,0.0
733,1,35092,-0.0265055214192312,0.0,0.25
734,1,66317,0.29197685119644684,-1.0,0.0
735,1,7869,0.75,-0.3333333333333333,1.0
736,1,66317,0.37874931718303945,-1.0,0.0
737,1,78261,0.3125,-0.6666666666666666,0.75
738,1,66317,0.3684650522160997,-1.0,0.0
739,1,24831,0.1875,-0.6666666666666666,0.5
740,1,66317,0.3491987783957371,-1.0,0.0
741,1,58798,0.1875,0.1666666666666666,0.5
742,1,69906,0.037500000000000006,-0.5,0.5
743,1,69904,0.125,-0.1666666666666666,0.5
744,1,69906,0.055000000000000014,-0.5,0.5
745,1,11300,0.875,-0.5,0.25
746,1,69906,0.21900000000000006,-0.5,0.5
747,1,67592,0.0,-0.3333333333333333,0.25
748,1,69906,0.1943844,-0.5,0.5
749,1,39345,0.375,0.0,0.0
750,1,80247,0.275,-1.0,0.5
751,1,58591,0.3125,0.0,0.5
752,1,80247,0.28250000000000003,-1.0,0.5
753,1,50494,0.1875,-0.3333333333333333,0.0
754,1,80247,0.2679430769230769,-1.0,0.5
755,1,64155,0.3125,-0.6666666666666666,0.0
756,1,66279,0.3125,0.0,0.5
757,1,66279,0.3125,0.0,0.5
758,1,66279,0.3125,0.0,0.5
759,1,66260,0.375,-0.5,0.5
760,1,66279,0.325,0.0,0.5
761,1,78797,0.4375,-0.8333333333333334,0.0
762,1,66279,0.34750000000000003,0.0,0.5
763,1,39895,0.625,-0.6666666666666666,0.25
764,1,66279,0.40299999999999997,0.0,0.5
765,1,71535,-0.25,-0.3333333333333333,0.75
766,1,66279,0.40299999999999997,0.0,0.5
767,1,65307,0.0716790044107721,-0.3333333333333333,0.75
768,1,66279,0.3813753632593784,0.0,0.5
769,1,11429,0.625,-0.1666666666666666,0.5
770,1,50867,0.375,0.0,1.0
771,1,51275,0.5625,-0.3333333333333333,1.0
772,1,50867,0.4125,0.0,1.0
773,1,68073,0.125,-0.3333333333333333,0.5
774,1,50867,0.39278571428571424,0.0,1.0
775,1,4115,0.4375,0.1666666666666666,0.5
776,1,21072,0.4375,0.0,0.0
777,1,44596,0.5,0.0,0.75
778,1,21072,0.45,0.0,0.0
779,1,63213,0.3125,0.0,0.5
780,1,21072,0.4335,0.0,0.0
781,1,27537,-0.0625,-1.0,0.0
782,1,21072,0.42604016,0.0,0.0
783,1,45581,0.5,-0.5,0.5
784,1,21072,0.44077651020032005,0.0,0.0
785,1,31867,-0.0625,0.0,0.25
786,1,21072,0.4349313557970189,0.0,0.0
787,1,43913,0.625,-0.5,0.25
788,1,43913,0.625,-0.5,0.25
789,1,79059,0.8125,-0.1666666666666666,0.25
790,1,43913,0.6625,-0.5,0.25
791,1,71535,-0.25,-0.3333333333333333,0.75
792,1,43913,0.6625,-0.5,0.25
793,1,13480,0.3125,-0.1666666666666666,0.25
794,1,43913,0.6625,-0.5,0.25
795,1,21913,0.0,-0.3333333333333333,-0.25
796,1,43913,0.6625,-0.5,0.25
797,1,73112,0.9375,-0.6666666666666666,0.25
798,1,43465,0.5375,-0.6666666666666666,0.75
799,1,47293,1.0,-0.3333333333333333,0.0
800,1,43465,0.5375,-0.6666666666666666,0.75
801,1,34219,0.3125,0.0,0.25
802,1,43465,0.5219545454545454,-0.6666666666666666,0.75
803,1,73661,0.125,0.0,0.75
804,1,43465,0.5145969671782763,-0.6666666666666666,0.75
805,1,35776,0.3125,0.3333333333333333,0.5
806,1,16476,0.3125,-0.5,0.5
807,1,23307,0.75,-0.1666666666666666,0.5
808,1,16476,0.4,-0.5,0.5
809,1,68935,-0.375,0.1666666666666666,0.25
810,1,16476,0.4,-0.5,0.5
811,1,35877,0.375,-0.5,1.0
812,1,16476,0.3954,-0.5,0.5
813,1,41205,0.5,0.0,0.75
814,1,53529,0.678125,-0.3333333333333333,0.5
815,1,53529,0.678125,-0.3333333333333333,0.5
816,1,53529,0.678125,-0.3333333333333333,0.5
817,1,67421,0.0625,0.1666666666666666,0.0
818,1,53529,0.678125,-0.3333333333333333,0.5
819,1,80149,0.9375,-0.5,0.5
820,1,80210,0.2875,0.0,0.75
821,1,55928,0.125,-0.1666666666666666,0.25
822,1,80210,0.26707142857142857,0.0,0.75
823,1,12064,0.0,0.1666666666666666,0.5
824,1,80210,0.2421880020408163,0.0,0.75
825,1,38707,0.2429667457523751,-0.3333333333333333,0.0
826,1,80210,0.2423437507831281,0.0,0.75
827,1,64935,0.0625,0.0,0.5
828,1,80210,0.2201750111633532,0.0,0.75
829,1,8691,0.125,-0.3333333333333333,0.5
830,1,80210,0.2052809381878,0.0,0.75
831,1,57185,0.4375,-0.5,0.0
832,1,80210,0.25172475055024,0.0,0.75
833,1,55657,0.6875,-0.5,0.75
834,1,55930,-1.0,0.0,0.5
835,1,19344,0.125,-0.5,0.0
836,1,55930,-1.0,0.0,0.5
837,1,55964,0.9375,-0.1666666666666666,0.5
838,1,55930,-1.0,0.0,0.5
839,1,56223,0.3125,0.0,0.0
840,1,55930,-1.0,0.0,0.5
841,1,48896,0.4833303319884881,-0.1666666666666666,0.5
842,1,55930,-1.0,0.0,0.5
843,1,24123,0.0,-0.3333333333333333,0.0
844,1,55930,-1.0,0.0,0.5
845,1,14109,0.5,0.3333333333333333,-0.5
846,1,55930,-1.0,0.0,0.5
847,1,80210,0.25172475055024,0.0,0.75
848,1,55930,-1.0,0.0,0.5
849,1,53879,0.3125,-0.1666666666666666,1.0
850,1,53535,0.2125,-0.3333333333333333,0.0
851,1,1293,0.4378428340862376,0.0,0.75
852,1,53535,0.25756856681724755,-0.3333333333333333,0.0
853,1,18210,0.25,-0.6666666666666666,0.5
854,1,53535,0.2560885283818726,-0.3333333333333333,0.0
855,1,24831,0.1875,-0.6666666666666666,0.5
856,1,53535,0.2447078500178151,-0.3333333333333333,0.0
857,1,64367,0.625,-0.1666666666666666,0.0
858,1,53535,0.3206609622255661,-0.3333333333333333,0.0
859,1,31597,0.6875,-0.3333333333333333,0.0
860,1,53535,0.3939312076073732,-0.3333333333333333,0.0
861,1,47767,0.375,-0.1666666666666666,0.5
862,1,53535,0.3903783652813514,-0.3333333333333333,0.0
863,1,8226,0.3125,-0.3333333333333333,0.0
864,1,39842,-0.375,-0.3333333333333333,0.75
865,1,39765,0.0,-0.3333333333333333,-0.75
866,1,39842,-0.35625,-0.3333333333333333,0.75
867,1,79544,0.125,-0.5,0.0
868,1,39842,-0.338375,-0.3333333333333333,0.75
869,1,14667,0.75,0.0,1.0
870,1,39842,-0.338375,-0.3333333333333333,0.75
871,1,55657,0.6875,-0.5,0.75
872,1,55928,0.2375,-0.1666666666666666,0.25
873,1,56223,0.3125,0.0,0.0
874,1,55928,0.2525,-0.1666666666666666,0.25
875,1,55715,0.375,-0.5,0.5
876,1,55928,0.27699999999999997,-0.1666666666666666,0.25
877,1,55928,0.27699999999999997,-0.1666666666666666,0.25
878,1,55928,0.27699999999999997,-0.1666666666666666,0.25
879,1,51513,0.0,0.0,-0.5
880,1,55928,0.2522916,-0.1666666666666666,0.25
881,1,61527,-0.25,-0.3333333333333333,0.0
882,1,55928,0.219419387429632,-0.1666666666666666,0.25
883,1,80031,0.0,-0.5,0.25
884,1,55928,0.19766541451815373,-0.1666666666666666,0.25
885,1,13480,0.3125,-0.1666666666666666,0.25
886,1,55928,0.2196475754341825,-0.1666666666666666,0.25
887,1,45565,0.125,-0.8333333333333334,0.5
888,1,53532,0.23214285714285715,-0.5,0.25
889,1,53535,0.3903783652813514,-0.3333333333333333,0.0
890,1,53532,0.26378995877055605,-0.5,0.25
891,1,71535,-0.25,-0.3333333333333333,0.75
892,1,53532,0.2333234399052261,-0.5,0.25
893,1,51583,0.8125,-0.3333333333333333,1.0
894,1,53532,0.3308106659356884,-0.5,0.25
895,1,65035,0.5625,0.1666666666666666,0.0
896,1,53532,0.3745323679464193,-0.5,0.25
897,1,41875,0.3125,-0.8333333333333334,0.5
898,1,53532,0.36508799151281934,-0.5,0.25
899,1,30972,0.125,-0.1666666666666666,0.5
900,1,39787,-0.08928571428571429,-0.3333333333333333,0.0
901,1,39787,-0.08928571428571429,-0.3333333333333333,0.0
902,1,39787,-0.08928571428571429,-0.3333333333333333,0.0
903,1,44369,0.2207633240551533,-0.3333333333333333,0.0
904,1,39787,-0.0443282558447925,-0.3333333333333333,0.0
905,1,21023,0.5,-0.6666666666666666,0.5
906,1,39787,0.024645962638483704,-0.3333333333333333,0.0
907,1,35066,-0.0625,-0.1666666666666666,0.75
908,1,39787,0.011758367905067109,-0.3333333333333333,0.0
909,1,14449,0.25,-0.3333333333333333,0.0
910,1,39787,0.049570651718457315,-0.3333333333333333,0.0
911,1,55622,0.5,-0.1666666666666666,0.5
912,1,39787,0.11618915556355315,-0.3333333333333333,0.0
913,1,39495,0.375,-0.1666666666666666,0.5
914,1,39793,0.5475,-0.3333333333333333,0.0
915,1,39787,0.11618915556355315,-0.3333333333333333,0.0
916,1,39793,0.5451348812415907,-0.3333333333333333,0.0
917,1,66620,0.3125,-0.5,0.75
918,1,39793,0.5301776907024042,-0.3333333333333333,0.0
919,1,70187,0.4375,-0.6666666666666666,0.5
920,1,39793,0.5177875260037702,-0.3333333333333333,0.0
921,1,36065,0.0,-0.6666666666666666,0.0
922,1,39793,0.5177875260037702,-0.3333333333333333,0.0
923,1,21072,0.4349313557970189,0.0,0.0
924,1,39793,0.5060292778055564,-0.3333333333333333,0.0
925,1,60532,-0.125,-0.1666666666666666,0.25
926,1,60532,-0.125,-0.1666666666666666,0.25
927,1,77441,0.25,-0.5,0.0
928,1,60532,-0.07499999999999997,-0.1666666666666666,0.25
929,1,42026,0.875,-0.6666666666666666,0.0
930,1,60532,-0.07499999999999997,-0.1666666666666666,0.25
931,1,10117,0.625,-0.3333333333333333,0.5
932,1,60532,-0.015888888888888862,-0.1666666666666666,0.25
933,1,16487,0.4375,-0.1666666666666666,0.0
934,1,60532,0.042810605578417926,-0.1666666666666666,0.25
935,1,66620,0.3125,-0.5,0.75
936,1,60532,0.08320025481680363,-0.1666666666666666,0.25
937,1,14194,0.375,-0.8333333333333334,0.0
938,1,60532,0.12785025044712986,-0.1666666666666666,0.25
939,1,58896,0.375,-0.5,0.5
940,1,58822,0.5475,-0.5,1.0
941,1,59063,0.3125,-0.3333333333333333,0.0
942,1,58822,0.532630909090909,-0.5,1.0
943,1,71431,0.5,-0.1666666666666666,0.25
944,1,58822,0.5269565482552065,-0.5,1.0
945,1,58822,0.5269565482552065,-0.5,1.0
946,1,58822,0.5269565482552065,-0.5,1.0
947,1,50770,0.375,-0.1666666666666666,0.5
948,1,58822,0.5113433458410529,-0.5,1.0
949,1,6841,0.625,-0.3333333333333333,0.5
950,1,58822,0.5340746766728424,-0.5,1.0
951,1,7259,0.1875,0.1666666666666666,0.25
952,1,58822,0.5238927906974791,-0.5,1.0
953,1,51137,0.3125,0.0,0.25
954,1,58822,0.507613890424961,-0.5,1.0
955,1,67543,-1.0,0.0,0.0
956,1,6195,0.75,0.0,0.5
957,1,6195,0.75,0.0,0.5
958,1,6195,0.75,0.0,0.5
959,1,3453,0.1875,0.0,0.5
960,1,6195,0.75,0.0,0.5
961,1,66250,0.0,-0.3333333333333333,0.5
962,1,1162,0.2890625,-0.3333333333333333,0.25
963,1,62767,-0.0625,0.0,0.0
964,1,1162,0.262109375,-0.3333333333333333,0.25
965,1,65035,0.5625,0.1666666666666666,0.0
966,1,1162,0.32087150297619044,-0.3333333333333333,0.25
967,1,41704,0.625,-0.1666666666666666,0.5
968,1,1162,0.3804468448449767,-0.3333333333333333,0.25
969,1,13354,-0.0625,0.0,0.25
970,1,1162,0.3643441137870144,-0.3333333333333333,0.25
971,1,52126,0.2447067939723866,-0.8333333333333334,0.5
972,1,1162,0.34866318021895554,-0.3333333333333333,0.25
973,1,14078,-0.25,-0.1666666666666666,0.0
974,1,16405,0.9375,-0.6666666666666666,1.0
975,1,16476,0.3954,-0.5,0.5
976,1,16405,0.9375,-0.6666666666666666,1.0
977,1,34219,0.3125,0.0,0.25
978,1,16405,0.9375,-0.6666666666666666,1.0
979,1,24860,0.375,-0.3333333333333333,0.0
980,1,16405,0.9375,-0.6666666666666666,1.0
981,1,20613,0.1875,-0.1666666666666666,0.25
982,1,80149,0.9375,-0.5,0.5
983,1,80149,0.9375,-0.5,0.5
984,1,80149,0.9375,-0.5,0.5
985,1,4254,0.5625,-0.6666666666666666,0.25
986,1,80149,0.9375,-0.5,0.5
987,1,71037,-0.1875,-0.3333333333333333,0.5
988,1,80149,0.9375,-0.5,0.5
989,1,50818,0.625,-0.5,0.0
990,1,80149,0.9375,-0.5,0.5
991,1,62864,0.3125,-0.6666666666666666,0.5
992,1,80149,0.9375,-0.5,0.5
993,1,56671,0.4375,-0.3333333333333333,0.75
994,1,80149,0.9375,-0.5,0.5
995,1,11994,0.4375,-0.3333333333333333,0.5
996,1,62261,0.1875,-0.8333333333333334,0.0
997,1,62261,0.1875,-0.8333333333333334,0.0
998,1,62261,0.1875,-0.8333333333333334,0.0
999,1,10117,0.625,-0.3333333333333333,0.5
1000,1,62261,0.275,-0.8333333333333334,0.0
1001,1,42740,0.625,-0.1666666666666666,0.0
1002,1,62261,0.34500000000000003,-0.8333333333333334,0.0
1003,1,41749,-0.1875,-0.5,0.75
1004,1,62261,0.3289430769230769,-0.8333333333333334,0.0
1005,1,21091,0.4375,-0.5,0.25
1006,1,62261,0.3502180070374753,-0.8333333333333334,0.0
1007,1,39842,-0.338375,-0.3333333333333333,0.75
1008,1,39956,0.5625,0.0,0.5
1009,1,39765,0.0,-0.3333333333333333,-0.75
1010,1,39956,0.5625,0.0,0.5
1011,1,39956,0.5625,0.0,0.5
1012,1,39956,0.5625,0.0,0.5
1013,1,33139,0.375,-0.1666666666666666,1.0
1014,1,39956,0.5475,0.0,0.5
